STATE;STATE CODE;RATING AREA ID;COUNTY;ZIP3;MARKET
Nebraska;NE;Rating Area 2;Saline;;Individual
Nebraska;NE;Rating Area 2;Seward;;Individual
Nebraska;NE;Rating Area 2;Thayer;;Individual
Nebraska;NE;Rating Area 2;York;;Individual
Nebraska;NE;Rating Area 3;Adams;;Individual
Nebraska;NE;Rating Area 3;Antelope;;Individual
Nebraska;NE;Rating Area 3;Blaine;;Individual
Nebraska;NE;Rating Area 3;Boone;;Individual
Nebraska;NE;Rating Area 3;Boyd;;Individual
Nebraska;NE;Rating Area 3;Buffalo;;Individual
Nebraska;NE;Rating Area 3;Butler;;Individual
Nebraska;NE;Rating Area 3;Cedar;;Individual
Nebraska;NE;Rating Area 3;Clay;;Individual
Nebraska;NE;Rating Area 3;Colfax;;Individual
Nebraska;NE;Rating Area 3;Cuming;;Individual
Nebraska;NE;Rating Area 3;Custer;;Individual
Nebraska;NE;Rating Area 3;Dakota;;Individual
Nebraska;NE;Rating Area 3;Dawson;;Individual
Nebraska;NE;Rating Area 3;Dixon;;Individual
Nebraska;NE;Rating Area 3;Franklin;;Individual
Nebraska;NE;Rating Area 3;Furnas;;Individual
Nebraska;NE;Rating Area 3;Garfield;;Individual
Nebraska;NE;Rating Area 3;Gosper;;Individual
Nebraska;NE;Rating Area 3;Greeley;;Individual
Nebraska;NE;Rating Area 3;Hall;;Individual
Nebraska;NE;Rating Area 3;Hamilton;;Individual
Nebraska;NE;Rating Area 3;Harlan;;Individual
Nebraska;NE;Rating Area 3;Holt;;Individual
Nebraska;NE;Rating Area 3;Howard;;Individual
Nebraska;NE;Rating Area 3;Kearney;;Individual
Nebraska;NE;Rating Area 3;Keya Paha;;Individual
Nebraska;NE;Rating Area 3;Knox;;Individual
Nebraska;NE;Rating Area 3;Loup;;Individual
Nebraska;NE;Rating Area 3;Madison;;Individual
Nebraska;NE;Rating Area 3;Merrick;;Individual
Nebraska;NE;Rating Area 3;Nance;;Individual
Nebraska;NE;Rating Area 3;Nuckolls;;Individual
Nebraska;NE;Rating Area 3;Phelps;;Individual
Nebraska;NE;Rating Area 3;Pierce;;Individual
Nebraska;NE;Rating Area 3;Platte;;Individual
Nebraska;NE;Rating Area 3;Polk;;Individual
Nebraska;NE;Rating Area 3;Rock;;Individual
Nebraska;NE;Rating Area 3;Sherman;;Individual
Nebraska;NE;Rating Area 3;Stanton;;Individual
Nebraska;NE;Rating Area 3;Valley;;Individual
Nebraska;NE;Rating Area 3;Wayne;;Individual
Nebraska;NE;Rating Area 3;Webster;;Individual
Nebraska;NE;Rating Area 3;Wheeler;;Individual
Nebraska;NE;Rating Area 4;Arthur;;Individual
Nebraska;NE;Rating Area 4;Banner;;Individual
Nebraska;NE;Rating Area 4;Box Butte;;Individual
Nebraska;NE;Rating Area 4;Brown;;Individual
Nebraska;NE;Rating Area 4;Chase;;Individual
Nebraska;NE;Rating Area 4;Cherry;;Individual
Nebraska;NE;Rating Area 4;Cheyenne;;Individual
Nebraska;NE;Rating Area 4;Dawes;;Individual
Nebraska;NE;Rating Area 4;Deuel;;Individual
Nebraska;NE;Rating Area 4;Dundy;;Individual
Nebraska;NE;Rating Area 4;Frontier;;Individual
Nebraska;NE;Rating Area 4;Garden;;Individual
Nebraska;NE;Rating Area 4;Grant;;Individual
Nebraska;NE;Rating Area 4;Hayes;;Individual
Nebraska;NE;Rating Area 4;Hitchcock;;Individual
Nebraska;NE;Rating Area 4;Hooker;;Individual
Nebraska;NE;Rating Area 4;Keith;;Individual
Nebraska;NE;Rating Area 4;Kimball;;Individual
Nebraska;NE;Rating Area 4;Lincoln;;Individual
Nebraska;NE;Rating Area 4;Logan;;Individual
Nebraska;NE;Rating Area 4;McPherson;;Individual
Nebraska;NE;Rating Area 4;Morrill;;Individual
Nebraska;NE;Rating Area 4;Perkins;;Individual
Nebraska;NE;Rating Area 4;Red Willow;;Individual
Nebraska;NE;Rating Area 4;Scotts Bluff;;Individual
Nebraska;NE;Rating Area 4;Sheridan;;Individual
Nebraska;NE;Rating Area 4;Sioux;;Individual
Nebraska;NE;Rating Area 4;Thomas;;Individual
Nebraska;NE;Rating Area 1;;680;SHOP
Nebraska;NE;Rating Area 1;;681;SHOP
Nebraska;NE;Rating Area 2;;683;SHOP
Nebraska;NE;Rating Area 2;;684;SHOP
Nebraska;NE;Rating Area 2;;685;SHOP
Nebraska;NE;Rating Area 3;;686;SHOP
Nebraska;NE;Rating Area 3;;687;SHOP
Nebraska;NE;Rating Area 3;;688;SHOP
Nebraska;NE;Rating Area 3;;689;SHOP
Nebraska;NE;Rating Area 4;;690;SHOP
Nebraska;NE;Rating Area 4;;691;SHOP
Nebraska;NE;Rating Area 4;;692;SHOP
Nebraska;NE;Rating Area 4;;693;SHOP
Nevada;NV;Rating Area 1;Nye;;
Nevada;NV;Rating Area 1;Clark;;
Nevada;NV;Rating Area 2;Washoe;;
Nevada;NV;Rating Area 3;Carson City;;
Nevada;NV;Rating Area 3;Douglas;;
Nevada;NV;Rating Area 3;Lyon;;
Nevada;NV;Rating Area 3;Storey;;
Nevada;NV;Rating Area 4;Esmeralda;;
Nevada;NV;Rating Area 4;Eureka;;
Nevada;NV;Rating Area 4;Humboldt;;
Nevada;NV;Rating Area 4;Lander;;
Nevada;NV;Rating Area 4;Lincoln;;
Nevada;NV;Rating Area 4;Elko;;
Nevada;NV;Rating Area 4;Mineral;;
Nevada;NV;Rating Area 4;Pershing;;
Nevada;NV;Rating Area 4;White Pine;;
Nevada;NV;Rating Area 4;Churchill;;
New Hampshire;NH;Rating Area 1;Rockingham;;
New Hampshire;NH;Rating Area 1;Strafford;;
New Hampshire;NH;Rating Area 1;Hillsborough;;
New Hampshire;NH;Rating Area 1;Belknap;;
New Hampshire;NH;Rating Area 1;Carroll;;
New Hampshire;NH;Rating Area 1;Cheshire;;
New Hampshire;NH;Rating Area 1;Coos;;
New Hampshire;NH;Rating Area 1;Grafton;;
New Hampshire;NH;Rating Area 1;Merrimack;;
New Hampshire;NH;Rating Area 1;Sullivan;;
New Jersey;NJ;Rating Area 1;Warren;;Individual
New Jersey;NJ;Rating Area 1;Atlantic;;Individual
New Jersey;NJ;Rating Area 1;Bergen;;Individual
New Jersey;NJ;Rating Area 1;Essex;;Individual
New Jersey;NJ;Rating Area 1;Hudson;;Individual
New Jersey;NJ;Rating Area 1;Hunterdon;;Individual
New Jersey;NJ;Rating Area 1;Middlesex;;Individual
New Jersey;NJ;Rating Area 1;Monmouth;;Individual
New Jersey;NJ;Rating Area 1;Morris;;Individual
New Jersey;NJ;Rating Area 1;Ocean;;Individual
New Jersey;NJ;Rating Area 1;Passaic;;Individual
New Jersey;NJ;Rating Area 1;Somerset;;Individual
New Jersey;NJ;Rating Area 1;Sussex;;Individual
New Jersey;NJ;Rating Area 1;Union;;Individual
New Jersey;NJ;Rating Area 1;Cape May;;Individual
New Jersey;NJ;Rating Area 1;Burlington;;Individual
New Jersey;NJ;Rating Area 1;Camden;;Individual
New Jersey;NJ;Rating Area 1;Gloucester;;Individual
New Jersey;NJ;Rating Area 1;Salem;;Individual
New Jersey;NJ;Rating Area 1;Mercer;;Individual
New Jersey;NJ;Rating Area 1;Cumberland;;Individual
New Jersey;NJ;Rating Area 1;Essex;;SHOP
New Jersey;NJ;Rating Area 1;Hudson;;SHOP
New Jersey;NJ;Rating Area 1;Union;;SHOP
New Jersey;NJ;Rating Area 2;Bergen;;SHOP
New Jersey;NJ;Rating Area 2;Passaic;;SHOP
New Jersey;NJ;Rating Area 3;Monmouth;;SHOP
New Jersey;NJ;Rating Area 3;Morris;;SHOP
New Jersey;NJ;Rating Area 3;Sussex;;SHOP
New Jersey;NJ;Rating Area 3;Warren;;SHOP
New Jersey;NJ;Rating Area 4;Hunterdon;;SHOP
New Jersey;NJ;Rating Area 4;Middlesex;;SHOP
New Jersey;NJ;Rating Area 4;Somerset;;SHOP
New Jersey;NJ;Rating Area 5;Burlington;;SHOP
New Jersey;NJ;Rating Area 5;Camden;;SHOP
New Jersey;NJ;Rating Area 5;Mercer;;SHOP
New Jersey;NJ;Rating Area 6;Atlantic;;SHOP
New Jersey;NJ;Rating Area 6;Cape May;;SHOP
New Jersey;NJ;Rating Area 6;Ocean;;SHOP
New Jersey;NJ;Rating Area 6;Salem;;SHOP
New Jersey;NJ;Rating Area 6;Cumberland;;SHOP
New Jersey;NJ;Rating Area 6;Gloucester;;SHOP
New Mexico;NM;Rating Area 1;Bernalillo;;
New Mexico;NM;Rating Area 1;Sandoval;;
New Mexico;NM;Rating Area 1;Torrance;;
New Mexico;NM;Rating Area 1;Valencia;;
New Mexico;NM;Rating Area 2;San Juan;;
New Mexico;NM;Rating Area 3;Dona Ana;;
New Mexico;NM;Rating Area 4;Santa Fe;;
New Mexico;NM;Rating Area 5;Catron;;
New Mexico;NM;Rating Area 5;Chaves;;
New Mexico;NM;Rating Area 5;Cibola;;
New Mexico;NM;Rating Area 5;Colfax;;
New Mexico;NM;Rating Area 5;Curry;;
New Mexico;NM;Rating Area 5;DeBaca;;
New Mexico;NM;Rating Area 5;Eddy;;
New Mexico;NM;Rating Area 5;Grant;;
New Mexico;NM;Rating Area 5;Guadalupe;;
New Mexico;NM;Rating Area 5;Harding;;
New Mexico;NM;Rating Area 5;Hidalgo;;
New Mexico;NM;Rating Area 5;Lea;;
New Mexico;NM;Rating Area 5;Lincoln;;
New Mexico;NM;Rating Area 5;Los Alamos;;
New Mexico;NM;Rating Area 5;Luna;;
New Mexico;NM;Rating Area 5;McKinley;;
New Mexico;NM;Rating Area 5;Mora;;
New Mexico;NM;Rating Area 5;Otero;;
New Mexico;NM;Rating Area 5;Quay;;
New Mexico;NM;Rating Area 5;Rio Arriba;;
New Mexico;NM;Rating Area 5;Roosevelt;;
New Mexico;NM;Rating Area 5;San Miguel;;
New Mexico;NM;Rating Area 5;Sierra;;
New Mexico;NM;Rating Area 5;Socorro;;
New Mexico;NM;Rating Area 5;Taos;;
New Mexico;NM;Rating Area 5;Union;;
New York;NY;Rating Area 1;Albany;;
New York;NY;Rating Area 1;Rensselaer;;
New York;NY;Rating Area 1;Saratoga;;
New York;NY;Rating Area 1;Schenectady;;
New York;NY;Rating Area 1;Columbia;;
New York;NY;Rating Area 1;Fulton;;
New York;NY;Rating Area 1;Greene;;
New York;NY;Rating Area 1;Montgomery;;
New York;NY;Rating Area 1;Warren;;
New York;NY;Rating Area 1;Washington;;
New York;NY;Rating Area 1;Schoharie;;
New York;NY;Rating Area 2;Allegany;;
New York;NY;Rating Area 2;Cattaraugus;;
New York;NY;Rating Area 2;Chautauqua;;
New York;NY;Rating Area 2;Erie;;
New York;NY;Rating Area 2;Genesee;;
New York;NY;Rating Area 2;Niagara;;
New York;NY;Rating Area 2;Orleans;;
New York;NY;Rating Area 2;Wyoming;;
New York;NY;Rating Area 3;Deleware;;
New York;NY;Rating Area 3;Dutchess;;
New York;NY;Rating Area 3;Orange;;
New York;NY;Rating Area 3;Putnam;;
New York;NY;Rating Area 3;Sullivan;;
New York;NY;Rating Area 3;Ulster;;
New York;NY;Rating Area 4;Queens;;
New York;NY;Rating Area 4;Richmond;;
New York;NY;Rating Area 4;Rockland;;
New York;NY;Rating Area 4;New York;;
New York;NY;Rating Area 4;Kings;;
New York;NY;Rating Area 4;Bronx;;
New York;NY;Rating Area 4;Westchester;;
New York;NY;Rating Area 5;Livingston;;
New York;NY;Rating Area 5;Monroe;;
New York;NY;Rating Area 5;Ontario;;
New York;NY;Rating Area 5;Seneca;;
New York;NY;Rating Area 5;Wayne;;
New York;NY;Rating Area 5;Yates;;
New York;NY;Rating Area 6;Onondaga;;
New York;NY;Rating Area 6;Broome;;
New York;NY;Rating Area 6;Chemung;;
New York;NY;Rating Area 6;Cortland;;
New York;NY;Rating Area 6;Schuyler;;
New York;NY;Rating Area 6;Tioga;;
New York;NY;Rating Area 6;Cayuga;;
New York;NY;Rating Area 6;Steuben;;
New York;NY;Rating Area 6;Tompkins;;
New York;NY;Rating Area 7;Chenango;;
New York;NY;Rating Area 7;Clinton;;
New York;NY;Rating Area 7;Hamilton;;
New York;NY;Rating Area 7;Essex;;
New York;NY;Rating Area 7;Franklin;;
New York;NY;Rating Area 7;Herkimer;;
New York;NY;Rating Area 7;Jefferson;;
New York;NY;Rating Area 7;Lewis;;
New York;NY;Rating Area 7;Madison;;
New York;NY;Rating Area 7;Oneida;;
New York;NY;Rating Area 7;Oswego;;
New York;NY;Rating Area 7;Otsego;;
New York;NY;Rating Area 7;St. Lawrence;;
New York;NY;Rating Area 8;Nassau;;
New York;NY;Rating Area 8;Suffolk;;
North Carolina;NC;Rating Area 1;Avery;;
North Carolina;NC;Rating Area 1;Buncombe;;
North Carolina;NC;Rating Area 1;Cherokee;;
North Carolina;NC;Rating Area 1;Clay;;
North Carolina;NC;Rating Area 1;Graham;;
North Carolina;NC;Rating Area 1;Haywood;;
North Carolina;NC;Rating Area 1;Henderson;;
North Carolina;NC;Rating Area 1;Jackson;;
North Carolina;NC;Rating Area 1;McDowell;;
North Carolina;NC;Rating Area 1;Macon;;
North Carolina;NC;Rating Area 1;Madison;;
North Carolina;NC;Rating Area 1;Mitchell;;
North Carolina;NC;Rating Area 1;Polk;;
North Carolina;NC;Rating Area 1;Rutherford;;
North Carolina;NC;Rating Area 1;Swain;;
North Carolina;NC;Rating Area 1;Transylvania;;
North Carolina;NC;Rating Area 1;Yancey;;
North Carolina;NC;Rating Area 2;Alexander;;
North Carolina;NC;Rating Area 2;Burke;;
North Carolina;NC;Rating Area 2;Caldwell;;
North Carolina;NC;Rating Area 2;Iredell;;
North Carolina;NC;Rating Area 2;Catawba;;
North Carolina;NC;Rating Area 3;Alleghany;;
North Carolina;NC;Rating Area 3;Ashe;;
North Carolina;NC;Rating Area 3;Watauga;;
North Carolina;NC;Rating Area 3;Wilkes;;
North Carolina;NC;Rating Area 4;Anson;;
North Carolina;NC;Rating Area 4;Cabarrus;;
North Carolina;NC;Rating Area 4;Mecklenburg;;
North Carolina;NC;Rating Area 4;Rowan;;
North Carolina;NC;Rating Area 4;Stanly;;
North Carolina;NC;Rating Area 4;Union;;
North Carolina;NC;Rating Area 5;Cleveland;;
North Carolina;NC;Rating Area 5;Gaston;;
North Carolina;NC;Rating Area 5;Lincoln;;
North Carolina;NC;Rating Area 6;Davidson;;
North Carolina;NC;Rating Area 6;Davie;;
North Carolina;NC;Rating Area 6;Forsyth;;
North Carolina;NC;Rating Area 6;Stokes;;
North Carolina;NC;Rating Area 6;Surry;;
North Carolina;NC;Rating Area 6;Yadkin;;
North Carolina;NC;Rating Area 7;Guilford;;
North Carolina;NC;Rating Area 7;Randolph;;
North Carolina;NC;Rating Area 7;Rockingham;;
North Carolina;NC;Rating Area 8;Montgomery;;
North Carolina;NC;Rating Area 8;Moore;;
North Carolina;NC;Rating Area 9;Bladen;;
North Carolina;NC;Rating Area 9;Cumberland;;
North Carolina;NC;Rating Area 9;Harnett;;
North Carolina;NC;Rating Area 9;Hoke;;
North Carolina;NC;Rating Area 9;Richmond;;
North Carolina;NC;Rating Area 9;Robeson;;
North Carolina;NC;Rating Area 9;Sampson;;
North Carolina;NC;Rating Area 9;Scotland;;
North Carolina;NC;Rating Area 10;Granville;;
North Carolina;NC;Rating Area 10;Vance;;
North Carolina;NC;Rating Area 10;Warren;;
North Carolina;NC;Rating Area 11;Alamance;;
North Carolina;NC;Rating Area 11;Caswell;;
North Carolina;NC;Rating Area 11;Chatham;;
North Carolina;NC;Rating Area 11;Durham;;
North Carolina;NC;Rating Area 11;Lee;;
North Carolina;NC;Rating Area 11;Orange;;
North Carolina;NC;Rating Area 11;Person;;
North Carolina;NC;Rating Area 12;Bertie;;
North Carolina;NC;Rating Area 12;Camden;;
North Carolina;NC;Rating Area 12;Chowan;;
North Carolina;NC;Rating Area 12;Currituck;;
North Carolina;NC;Rating Area 12;Gates;;
North Carolina;NC;Rating Area 12;Halifax;;
North Carolina;NC;Rating Area 12;Hertford;;
North Carolina;NC;Rating Area 12;Martin;;
North Carolina;NC;Rating Area 12;Northampton;;
North Carolina;NC;Rating Area 12;Pasquotank;;
North Carolina;NC;Rating Area 12;Perquimans;;
North Carolina;NC;Rating Area 13;Franklin;;
North Carolina;NC;Rating Area 13;Johnston;;
North Carolina;NC;Rating Area 13;Wake;;
North Carolina;NC;Rating Area 14;Edgecombe;;
North Carolina;NC;Rating Area 14;Greene;;
North Carolina;NC;Rating Area 14;Nash;;
North Carolina;NC;Rating Area 14;Pitt;;
North Carolina;NC;Rating Area 14;Wilson;;
North Carolina;NC;Rating Area 14;Wayne;;
North Carolina;NC;Rating Area 15;Brunswick;;
North Carolina;NC;Rating Area 15;Columbus;;
North Carolina;NC;Rating Area 15;Duplin;;
North Carolina;NC;Rating Area 15;New Hanover;;
North Carolina;NC;Rating Area 15;Onslow;;
North Carolina;NC;Rating Area 15;Pender;;
North Carolina;NC;Rating Area 16;Beaufort;;
North Carolina;NC;Rating Area 16;Carteret;;
North Carolina;NC;Rating Area 16;Craven;;
North Carolina;NC;Rating Area 16;Dare;;
North Carolina;NC;Rating Area 16;Hyde;;
North Carolina;NC;Rating Area 16;Jones;;
North Carolina;NC;Rating Area 16;Pamlico;;
North Carolina;NC;Rating Area 16;Tyrrell;;
North Carolina;NC;Rating Area 16;Washington;;
North Carolina;NC;Rating Area 16;Lenoir;;
North Dakota;ND;Rating Area 1;Burleigh;;
North Dakota;ND;Rating Area 1;Morton;;
North Dakota;ND;Rating Area 2;Cass;;
North Dakota;ND;Rating Area 3;Grand Forks;;
North Dakota;ND;Rating Area 4;Adams;;
North Dakota;ND;Rating Area 4;Barnes;;
North Dakota;ND;Rating Area 4;Benson;;
North Dakota;ND;Rating Area 4;Billings;;
North Dakota;ND;Rating Area 4;Bottineau;;
North Dakota;ND;Rating Area 4;Bowman;;
North Dakota;ND;Rating Area 4;Burke;;
North Dakota;ND;Rating Area 4;Cavalier;;
North Dakota;ND;Rating Area 4;Dickey;;
North Dakota;ND;Rating Area 4;Divide;;
North Dakota;ND;Rating Area 4;Dunn;;
North Dakota;ND;Rating Area 4;Eddy;;
North Dakota;ND;Rating Area 4;Emmons;;
North Dakota;ND;Rating Area 4;Foster;;
North Dakota;ND;Rating Area 4;Golden Valley;;
North Dakota;ND;Rating Area 4;Grant;;
North Dakota;ND;Rating Area 4;Griggs;;
North Dakota;ND;Rating Area 4;Hettinger;;
North Dakota;ND;Rating Area 4;Kidder;;
North Dakota;ND;Rating Area 4;LaMoure;;
North Dakota;ND;Rating Area 4;Logan;;
North Dakota;ND;Rating Area 4;McHenry;;
North Dakota;ND;Rating Area 4;McIntosh;;
North Dakota;ND;Rating Area 4;McKenzie;;
North Dakota;ND;Rating Area 4;McLean;;
North Dakota;ND;Rating Area 4;Mercer;;
North Dakota;ND;Rating Area 4;Mountrail;;
North Dakota;ND;Rating Area 4;Nelson;;
North Dakota;ND;Rating Area 4;Oliver;;
North Dakota;ND;Rating Area 4;Pembina;;
North Dakota;ND;Rating Area 4;Pierce;;
North Dakota;ND;Rating Area 4;Ramsey;;
North Dakota;ND;Rating Area 4;Ransom;;
North Dakota;ND;Rating Area 4;Renville;;
North Dakota;ND;Rating Area 4;Richland;;
North Dakota;ND;Rating Area 4;Rolette;;
North Dakota;ND;Rating Area 4;Sargent;;
North Dakota;ND;Rating Area 4;Sheridan;;
North Dakota;ND;Rating Area 4;Sioux;;
North Dakota;ND;Rating Area 4;Slope;;
North Dakota;ND;Rating Area 4;Stark;;
North Dakota;ND;Rating Area 4;Steele;;
North Dakota;ND;Rating Area 4;Stutsman;;
North Dakota;ND;Rating Area 4;Towner;;
North Dakota;ND;Rating Area 4;Trail;;
North Dakota;ND;Rating Area 4;Walsh;;
North Dakota;ND;Rating Area 4;Ward;;
North Dakota;ND;Rating Area 4;Wells;;
North Dakota;ND;Rating Area 4;Williams;;
Ohio;OH;Rating Area 1;Williams;;
Ohio;OH;Rating Area 1;Fulton;;
Ohio;OH;Rating Area 1;Lucas;;
Ohio;OH;Rating Area 1;Defiance;;
Ohio;OH;Rating Area 1;Henry;;
Ohio;OH;Rating Area 1;Wood;;
Ohio;OH;Rating Area 2;Paulding;;
Ohio;OH;Rating Area 2;Putnam;;
Ohio;OH;Rating Area 2;Hancock;;
Ohio;OH;Rating Area 2;Van Wert;;
Ohio;OH;Rating Area 2;Allen;;
Ohio;OH;Rating Area 2;Hardin;;
Ohio;OH;Rating Area 2;Mercer;;
Ohio;OH;Rating Area 2;Auglaize;;
Ohio;OH;Rating Area 3;Darke;;
Ohio;OH;Rating Area 3;Shelby;;
Ohio;OH;Rating Area 3;Miami;;
Ohio;OH;Rating Area 3;Champaign;;
Ohio;OH;Rating Area 3;Clark;;
Ohio;OH;Rating Area 3;Preble;;
Ohio;OH;Rating Area 3;Montgomery;;
Ohio;OH;Rating Area 3;Greene;;
Ohio;OH;Rating Area 4;Butler;;
Ohio;OH;Rating Area 4;Warren;;
Ohio;OH;Rating Area 4;Hamilton;;
Ohio;OH;Rating Area 5;Clinton;;
Ohio;OH;Rating Area 5;Highland;;
Ohio;OH;Rating Area 5;Clermont;;
Ohio;OH;Rating Area 5;Brown;;
Ohio;OH;Rating Area 5;Adams;;
Ohio;OH;Rating Area 6;Ottawa;;
Ohio;OH;Rating Area 6;Sandusky;;
Ohio;OH;Rating Area 6;Erie;;
Ohio;OH;Rating Area 6;Seneca;;
Ohio;OH;Rating Area 6;Huron;;
Ohio;OH;Rating Area 6;Wyandot;;
Ohio;OH;Rating Area 7;Crawford;;
Ohio;OH;Rating Area 7;Richland;;
Ohio;OH;Rating Area 8;Marion;;
Ohio;OH;Rating Area 8;Morrow;;
Ohio;OH;Rating Area 9;Logan;;
Ohio;OH;Rating Area 9;Union;;
Ohio;OH;Rating Area 9;Delaware;;
Ohio;OH;Rating Area 9;Knox;;
Ohio;OH;Rating Area 9;Licking;;
Ohio;OH;Rating Area 9;Franklin;;
Ohio;OH;Rating Area 9;Madison;;
Ohio;OH;Rating Area 9;Fairfield;;
Ohio;OH;Rating Area 9;Pickaway;;
Ohio;OH;Rating Area 9;Fayette;;
Ohio;OH;Rating Area 10;Ross;;
Ohio;OH;Rating Area 10;Vinton;;
Ohio;OH;Rating Area 10;Pike;;
Ohio;OH;Rating Area 10;Jackson;;
Ohio;OH;Rating Area 10;Scioto;;
Ohio;OH;Rating Area 10;Lawrence;;
Ohio;OH;Rating Area 10;Galia;;
Ohio;OH;Rating Area 11;Lorain;;
Ohio;OH;Rating Area 11;Cuyahoga;;
Ohio;OH;Rating Area 11;Lake;;
Ohio;OH;Rating Area 11;Geauga;;
Ohio;OH;Rating Area 11;Ashtabula;;
Ohio;OH;Rating Area 12;Ashland;;
Ohio;OH;Rating Area 12;Medina;;
Ohio;OH;Rating Area 12;Summit;;
Ohio;OH;Rating Area 12;Portage;;
Ohio;OH;Rating Area 13;Trumbull;;
Ohio;OH;Rating Area 13;Mahoning;;
Ohio;OH;Rating Area 13;Columbiana;;
Ohio;OH;Rating Area 14;Wayne;;
Ohio;OH;Rating Area 14;Holmes;;
Ohio;OH;Rating Area 15;Stark;;
Ohio;OH;Rating Area 15;Carroll;;
Ohio;OH;Rating Area 16;Coshocton;;
Ohio;OH;Rating Area 16;Tuscarawas;;
Ohio;OH;Rating Area 16;Harrison;;
Ohio;OH;Rating Area 16;Jefferson;;
Ohio;OH;Rating Area 16;Muskingum;;
Ohio;OH;Rating Area 16;Guernsey;;
Ohio;OH;Rating Area 16;Belmont;;
Ohio;OH;Rating Area 16;Perry;;
Ohio;OH;Rating Area 16;Morgan;;
Ohio;OH;Rating Area 16;Noble;;
Ohio;OH;Rating Area 16;Monroe;;
Ohio;OH;Rating Area 17;Hocking;;
Ohio;OH;Rating Area 17;Athens;;
Ohio;OH;Rating Area 17;Washington;;
Ohio;OH;Rating Area 17;Meigs;;
Oklahoma;OK;Rating Area 1;Le Flore;;
Oklahoma;OK;Rating Area 1;Sequoyah;;
Oklahoma;OK;Rating Area 2;Comanche;;
Oklahoma;OK;Rating Area 3;Canadian;;
Oklahoma;OK;Rating Area 3;Cleveland;;
Oklahoma;OK;Rating Area 3;Grady;;
Oklahoma;OK;Rating Area 3;Lincoln;;
Oklahoma;OK;Rating Area 3;Logan;;
Oklahoma;OK;Rating Area 3;McClain;;
Oklahoma;OK;Rating Area 3;Oklahoma;;
Oklahoma;OK;Rating Area 4;Creek;;
Oklahoma;OK;Rating Area 4;Okmulgee;;
Oklahoma;OK;Rating Area 4;Osage;;
Oklahoma;OK;Rating Area 4;Pawnee;;
Oklahoma;OK;Rating Area 4;Rogers;;
Oklahoma;OK;Rating Area 4;Tulsa;;
Oklahoma;OK;Rating Area 4;Wagoner;;
Oklahoma;OK;Rating Area 5;Adair;;
Oklahoma;OK;Rating Area 5;Alfalfa;;
Oklahoma;OK;Rating Area 5;Atoka;;
Oklahoma;OK;Rating Area 5;Beaver;;
Oklahoma;OK;Rating Area 5;Beckham;;
Oklahoma;OK;Rating Area 5;Blaine;;
Oklahoma;OK;Rating Area 5;Bryan;;
Oklahoma;OK;Rating Area 5;Caddo;;
Oklahoma;OK;Rating Area 5;Carter;;
Oklahoma;OK;Rating Area 5;Cherokee;;
Oklahoma;OK;Rating Area 5;Choctaw;;
Oklahoma;OK;Rating Area 5;Cimarron;;
Oklahoma;OK;Rating Area 5;Coal;;
Oklahoma;OK;Rating Area 5;Cotton;;
Oklahoma;OK;Rating Area 5;Craig;;
Oklahoma;OK;Rating Area 5;Custer;;
Oklahoma;OK;Rating Area 5;Delaware;;
Oklahoma;OK;Rating Area 5;Dewey;;
Oklahoma;OK;Rating Area 5;Ellis;;
Oklahoma;OK;Rating Area 5;Garfield;;
Oklahoma;OK;Rating Area 5;Garvin;;
Oklahoma;OK;Rating Area 5;Grant;;
Oklahoma;OK;Rating Area 5;Greer;;
Oklahoma;OK;Rating Area 5;Harmon;;
Oklahoma;OK;Rating Area 5;Harper;;
Oklahoma;OK;Rating Area 5;Haskell;;
Oklahoma;OK;Rating Area 5;Hughes;;
Oklahoma;OK;Rating Area 5;Jackson;;
Oklahoma;OK;Rating Area 5;Jefferson;;
Oklahoma;OK;Rating Area 5;Johnston;;
Oklahoma;OK;Rating Area 5;Kay;;
Oklahoma;OK;Rating Area 5;Kingfisher;;
Oklahoma;OK;Rating Area 5;Kiowa;;
Oklahoma;OK;Rating Area 5;Latimer;;
Oklahoma;OK;Rating Area 5;Love;;
Oklahoma;OK;Rating Area 5;Major;;
Oklahoma;OK;Rating Area 5;Marshall;;
Oklahoma;OK;Rating Area 5;Mayes;;
Oklahoma;OK;Rating Area 5;McCurtain;;
Oklahoma;OK;Rating Area 5;McIntosh;;
Oklahoma;OK;Rating Area 5;Murray;;
Oklahoma;OK;Rating Area 5;Muskogee;;
Oklahoma;OK;Rating Area 5;Noble;;
Oklahoma;OK;Rating Area 5;Nowata;;
Oklahoma;OK;Rating Area 5;Okfuskee;;
Oklahoma;OK;Rating Area 5;Ottawa;;
Oklahoma;OK;Rating Area 5;Payne;;
Oklahoma;OK;Rating Area 5;Pittsburg;;
Oklahoma;OK;Rating Area 5;Pontotoc;;
Oklahoma;OK;Rating Area 5;Pottawatomie;;
Oklahoma;OK;Rating Area 5;Pushmataha;;
Oklahoma;OK;Rating Area 5;Roger Mills;;
Oklahoma;OK;Rating Area 5;Seminole;;
Oklahoma;OK;Rating Area 5;Stephens;;
Oklahoma;OK;Rating Area 5;Texas;;
Oklahoma;OK;Rating Area 5;Tillman;;
Oklahoma;OK;Rating Area 5;Washington;;
Oklahoma;OK;Rating Area 5;Washita;;
Oklahoma;OK;Rating Area 5;Woods;;
Oklahoma;OK;Rating Area 5;Woodward;;
Oregon;OR;Rating Area 1;Clackamas;;
